trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
360,False,"{'a': 0.6, 'e': 1.247946462912957e-47}",20,14,9.555527264367742,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.6, 'e': 9.245014781612202e-48}",25,19,11.30194014474696,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.6, 'e': 6.848875400690131e-48}",25,0,32.51804372902968,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
363,False,"{'a': 0.6, 'e': 5.073771688010051e-48}",30,0,37.709950824807954,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
364,False,"{'a': 0.6, 'e': 3.758742514056882e-48}",20,0,20.04711048097157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
365,False,"{'a': 0.6, 'e': 2.7845449412643464e-48}",20,0,22.061941364189313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
366,False,"{'a': 0.6, 'e': 2.0628416287957316e-48}",25,0,39.001034117126494,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
367,False,"{'a': 0.6, 'e': 1.5281906649926305e-48}",25,0,29.776055042965524,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
368,False,"{'a': 0.6, 'e': 1.1321114893022517e-48}",20,0,23.283836011364908,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.6, 'e': 8.386888191182239e-49}",20,0,30.745714554304385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
370,False,"{'a': 0.6, 'e': 6.213159586848137e-49}",20,0,24.162505520766253,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
371,False,"{'a': 0.6, 'e': 4.6028218299403946e-49}",20,0,27.483742243772234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.6, 'e': 3.4098542781714117e-49}",25,0,29.408563907410706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
373,False,"{'a': 0.6, 'e': 2.5260821791388886e-49}",20,0,22.935035707121557,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.6, 'e': 1.871367705245468e-49}",30,0,36.70405888518253,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
375,False,"{'a': 0.6, 'e': 1.386343293641177e-49}",25,0,33.95837428439246,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.6, 'e': 1.0270283720492891e-49}",20,1,32.1027666912233,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.6, 'e': 7.608413311711957e-50}",30,0,32.553801531481625,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
378,False,"{'a': 0.6, 'e': 5.636451211793549e-50}",20,0,16.629618232855943,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
379,False,"{'a': 0.6, 'e': 4.1755857576802093e-50}",20,0,-18.33723536424179,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
380,False,"{'a': 0.6, 'e': 3.0933500113085753e-50}",30,0,42.18442228872139,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.6, 'e': 2.2916100513233905e-50}",20,0,23.21691361698386,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
382,False,"{'a': 0.6, 'e': 1.6976664807177343e-50}",20,0,28.4494487331721,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
383,False,"{'a': 0.6, 'e': 1.2576622615563057e-50}",20,0,-15.271780905866697,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
384,False,"{'a': 0.6, 'e': 9.316991188246876e-51}",20,13,13.280858293966489,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.6, 'e': 6.902196834184295e-51}",25,0,27.205680656445196,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
386,False,"{'a': 0.6, 'e': 5.113273177495395e-51}",30,0,33.04848151269203,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
387,False,"{'a': 0.6, 'e': 3.7880059372116923e-51}",20,0,24.547530788342474,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
388,False,"{'a': 0.6, 'e': 2.806223818336949e-51}",20,0,18.404943510331538,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
389,False,"{'a': 0.6, 'e': 2.078901735935035e-51}",25,9,30.53997447349995,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.6, 'e': 1.540088284987527e-51}",30,0,36.74633428889671,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
391,False,"{'a': 0.6, 'e': 1.1409254629772183e-51}",20,6,-2.4021033383760777,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
392,False,"{'a': 0.6, 'e': 8.45218371413248e-52}",20,0,-12.542674282870678,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
393,False,"{'a': 0.6, 'e': 6.261531699978618e-52}",30,0,36.84289088463172,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
394,False,"{'a': 0.6, 'e': 4.638656772720332e-52}",20,0,24.745868616984584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
395,False,"{'a': 0.6, 'e': 3.4364014567198766e-52}",20,0,4.6652189571729865,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
396,False,"{'a': 0.6, 'e': 2.545748812715282e-52}",25,0,29.179991948360765,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
397,False,"{'a': 0.6, 'e': 1.8859371057383313e-52}",20,0,22.789770375726857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
398,False,"{'a': 0.6, 'e': 1.3971365709906994e-52}",25,3,-9.600573106170765,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
399,False,"{'a': 0.6, 'e': 1.0350242285706866e-52}",25,7,16.295783343519357,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
400,False,"{'a': 0.6, 'e': 7.667648073722038e-53}",35,4,33.59110853511314,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.6, 'e': 5.680333402788362e-53}",25,1,36.68853415590612,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.6, 'e': 4.208094484332602e-53}",20,3,24.3815999193373,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.6, 'e': 3.1174330683438293e-53}",20,11,11.319824875596238,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.6, 'e': 2.3094512187848236e-53}",25,0,31.479703433401607,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
405,False,"{'a': 0.6, 'e': 1.7108835426513978e-53}",20,1,27.32744035877348,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.6, 'e': 1.2674537018606425e-53}",20,0,29.69438374528715,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
407,False,"{'a': 0.6, 'e': 9.389527962088576e-54}",20,0,29.82025874122443,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
408,False,"{'a': 0.6, 'e': 6.955933397915696e-54}",25,3,30.316811922698356,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.6, 'e': 5.153082203024442e-54}",20,0,28.643013315844716,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
410,False,"{'a': 0.6, 'e': 3.817497188671194e-54}",20,6,19.75757371467037,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.6, 'e': 2.828071474768854e-54}",25,19,9.477416130117033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.6, 'e': 2.0950868778989842e-54}",20,0,21.543783889068038,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
413,False,"{'a': 0.6, 'e': 1.552078533058741e-54}",20,0,26.1168073116959,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
414,False,"{'a': 0.6, 'e': 1.1498080572188672e-54}",25,6,21.742021789249065,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.6, 'e': 8.517987590743841e-55}",20,1,25.38197990968071,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.6, 'e': 6.310280410763805e-55}",20,0,28.463805347412897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
417,False,"{'a': 0.6, 'e': 4.6747707059047415e-55}",20,0,23.385599350234067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
418,False,"{'a': 0.6, 'e': 3.463155316443369e-55}",25,0,37.162552070343864,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
419,False,"{'a': 0.6, 'e': 2.5655685594720083e-55}",20,0,31.017203419375438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
420,False,"{'a': 0.6, 'e': 1.9006199352650114e-55}",20,0,29.365904005738177,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
421,False,"{'a': 0.6, 'e': 1.4080138786352275e-55}",25,0,36.072227188877285,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
422,False,"{'a': 0.6, 'e': 1.0430823362657136e-55}",20,0,26.24388615768895,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
423,False,"{'a': 0.6, 'e': 7.727344003768953e-56}",20,16,7.1391044152892045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.6, 'e': 5.724557235467657e-56}",30,0,38.23914530428828,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.6, 'e': 4.2408563053698035e-56}",25,3,29.363799086417067,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.6, 'e': 3.1417036223109017e-56}",20,0,29.38847193196206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
427,False,"{'a': 0.6, 'e': 2.32743128738967e-56}",25,0,31.145694847465666,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
428,False,"{'a': 0.6, 'e': 1.7242035050829752e-56}",25,0,27.025013974718114,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
429,False,"{'a': 0.6, 'e': 1.277321372728751e-56}",25,4,26.249743694815756,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.6, 'e': 9.462629465836427e-57}",20,12,11.378330905551406,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.6, 'e': 7.010088323851337e-57}",25,0,28.41833761728756,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
432,False,"{'a': 0.6, 'e': 5.193201158897233e-57}",30,0,37.8424833786089,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.6, 'e': 3.8472180421764833e-57}",25,0,32.80477459551754,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
434,False,"{'a': 0.6, 'e': 2.8500892245797847e-57}",25,14,-22.719351225744713,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
435,False,"{'a': 0.6, 'e': 2.111398028137333e-57}",25,3,30.354018265386745,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.6, 'e': 1.5641621303555867e-57}",20,0,24.151724731552505,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.6, 'e': 1.158759806267751e-57}",25,18,10.367342204868677,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.6, 'e': 8.584303778767675e-58}",25,0,33.487065620226105,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
439,False,"{'a': 0.6, 'e': 6.3594086511780164e-58}",25,20,10.078900802808821,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.6, 'e': 4.711165801553621e-58}",30,0,37.73565106640237,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
441,False,"{'a': 0.6, 'e': 3.490117466443513e-58}",25,0,-9.357771902345357,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
442,False,"{'a': 0.6, 'e': 2.5855426114608686e-58}",20,0,26.859231157665633,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
443,False,"{'a': 0.6, 'e': 1.9154170769192028e-58}",35,11,37.77822365060513,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.6, 'e': 1.4189758707866609e-58}",25,11,18.371017762433745,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.6, 'e': 1.0512031797864654e-58}",25,0,29.2547014473555,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
446,False,"{'a': 0.6, 'e': 7.787504692243733e-59}",25,0,30.05844752421212,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
447,False,"{'a': 0.6, 'e': 5.769125369658531e-59}",25,0,25.888567570379546,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
448,False,"{'a': 0.6, 'e': 4.273873191240191e-59}",20,10,15.681773128707336,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 3.166163132953854e-59}",25,0,28.179810773972005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
450,False,"{'a': 0.6, 'e': 2.345551338542927e-59}",25,0,35.14305465394408,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
451,False,"{'a': 0.6, 'e': 1.737627169136993e-59}",25,2,33.09316777526055,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.6, 'e': 1.2872658676482776e-59}",20,0,23.198753106322748,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
453,False,"{'a': 0.6, 'e': 9.536300096155047e-60}",25,3,28.274789945308555,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.6, 'e': 7.064664869120478e-60}",20,7,15.744319284172846,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.6, 'e': 5.233632458054474e-60}",20,0,25.199948952039584,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
456,False,"{'a': 0.6, 'e': 3.8771702852780005e-60}",25,6,27.607027800940106,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.6, 'e': 2.872278392019677e-60}",25,0,32.3162908074118,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
458,False,"{'a': 0.6, 'e': 2.1278361676785628e-60}",30,11,29.36559904772551,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.6, 'e': 1.5763398036418385e-60}",25,0,35.17162089899072,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
460,False,"{'a': 0.6, 'e': 1.1677812485237153e-60}",20,0,23.388500321531723,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
461,False,"{'a': 0.6, 'e': 8.651136266768137e-61}",20,3,-19.263311070480068,"{0: 15, 1: 0, 2: 0, 3: 2, 4: 0}",1
462,False,"{'a': 0.6, 'e': 6.40891937602225e-61}",25,0,29.539734695863288,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
463,False,"{'a': 0.6, 'e': 4.747844248637389e-61}",25,0,29.292888067407652,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
464,False,"{'a': 0.6, 'e': 3.517289528349478e-61}",20,0,23.13423223342062,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
465,False,"{'a': 0.6, 'e': 2.605672170014299e-61}",20,0,22.65297323378295,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
466,False,"{'a': 0.6, 'e': 1.9303294206698636e-61}",20,0,27.373316486658084,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
467,False,"{'a': 0.6, 'e': 1.4300232067502196e-61}",30,8,30.74186547992388,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.6, 'e': 1.059387247558262e-61}",25,0,35.90903286321902,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
469,False,"{'a': 0.6, 'e': 7.848133757490142e-62}",25,0,30.659098951335363,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
470,False,"{'a': 0.6, 'e': 5.814040485895972e-62}",35,7,43.20820986702434,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.6, 'e': 4.307147127732924e-62}",20,13,11.42239837250487,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.6, 'e': 3.190813071381477e-62}",25,0,31.609936864593045,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
473,False,"{'a': 0.6, 'e': 2.363812462068793e-62}",25,0,31.659304010874084,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.6, 'e': 1.751155342175074e-62}",25,3,24.442388720631754,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.6, 'e': 1.2972877847274232e-62}",20,13,13.118163784692895,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.6, 'e': 9.610544283938971e-63}",20,16,7.728358462902381,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.6, 'e': 7.119666316210523e-63}",20,14,9.929583110040296,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.6, 'e': 5.27437853222264e-63}",30,0,37.2773180389644,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
479,False,"{'a': 0.6, 'e': 3.907355719443027e-63}",20,0,28.439088808656237,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
480,False,"{'a': 0.6, 'e': 2.894640311648317e-63}",30,20,14.38343897997393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.6, 'e': 2.1444022851888794e-63}",25,19,9.338981057542345,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.6, 'e': 1.5886122853394354e-63}",25,14,19.458467667022127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.6, 'e': 1.176872926578278e-63}",20,0,23.46323526388493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
484,False,"{'a': 0.6, 'e': 8.718489074362059e-64}",20,0,19.228185106393056,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
485,False,"{'a': 0.6, 'e': 6.458815563101897e-64}",25,14,18.600903586719234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.6, 'e': 4.784808253168535e-64}",30,0,36.926296977211166,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
487,False,"{'a': 0.6, 'e': 3.544673136415513e-64}",25,0,29.033707305789022,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.6, 'e': 2.6259584458176248e-64}",25,0,33.0010974194753,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
489,False,"{'a': 0.6, 'e': 1.945357863414742e-64}",20,0,25.707319056835022,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
490,False,"{'a': 0.6, 'e': 1.4411565509640975e-64}",25,0,27.371291044385785,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
491,False,"{'a': 0.6, 'e': 1.067635031809024e-64}",25,1,36.22868968386249,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.6, 'e': 7.909234846022304e-65}",30,0,37.27452992050357,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
493,False,"{'a': 0.6, 'e': 5.8593052855840844e-65}",20,16,7.731091299705388,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.6, 'e': 4.340680116097386e-65}",25,17,11.902275177067205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.6, 'e': 3.2156549201557784e-65}",20,15,9.024248742100603,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.6, 'e': 2.3822157562762154e-65}",25,0,31.592616444059356,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
497,False,"{'a': 0.6, 'e': 1.7647888378444988e-65}",20,7,19.830258665598105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.6, 'e': 1.3073877267309184e-65}",30,0,38.58862728395949,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
499,False,"{'a': 0.6, 'e': 9.685366494579149e-66}",20,0,21.989599815954115,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
500,False,"{'a': 0.6, 'e': 7.175095973164452e-66}",20,9,17.945914600567352,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.6, 'e': 5.315441832060248e-66}",20,2,23.500898943819852,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.6, 'e': 3.9377761601640437e-66}",35,10,37.8356464162679,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.6, 'e': 2.917176328415614e-66}",20,10,17.91358474373069,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.6, 'e': 2.161097377031682e-66}",30,0,34.99835191198439,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
505,False,"{'a': 0.6, 'e': 1.6009803135725382e-66}",20,0,25.293952417860663,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
506,False,"{'a': 0.6, 'e': 1.1860353872472665e-66}",20,0,23.872863215341173,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
507,False,"{'a': 0.6, 'e': 8.786366252460722e-67}",20,0,-22.76073656681876,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
508,False,"{'a': 0.6, 'e': 6.509100213405846e-67}",25,3,30.544099286811722,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.6, 'e': 4.822060038334309e-67}",20,9,17.74190434443025,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.6, 'e': 3.572269937619239e-67}",25,5,27.46551885519157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.6, 'e': 2.646402658981876e-67}",25,10,27.070959921596412,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.6, 'e': 1.9605033090343203e-67}",30,0,42.174421497163436,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
513,False,"{'a': 0.6, 'e': 1.4523765730394252e-67}",25,15,15.419211477957802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.6, 'e': 1.075947028598878e-67}",20,0,27.49382621503634,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
515,False,"{'a': 0.6, 'e': 7.970811632744022e-68}",20,12,13.215387802670898,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.6, 'e': 5.904922491158565e-68}",20,0,24.571286915029525,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.6, 'e': 4.374474173163545e-68}",25,4,22.557336975533513,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.6, 'e': 3.2406901733811464e-68}",25,20,9.68953732983905,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.6, 'e': 2.4007623280249488e-68}",20,0,27.990460031316985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
520,False,"{'a': 0.6, 'e': 1.7785284761271413e-68}",20,0,29.43158935605564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
521,False,"{'a': 0.6, 'e': 1.317566301116276e-68}",35,0,44.061420459235435,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
522,False,"{'a': 0.6, 'e': 9.76077122823152e-69}",25,0,36.30827925411908,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
523,False,"{'a': 0.6, 'e': 7.230957173779781e-69}",25,0,30.023688117270805,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.6, 'e': 5.35682482730524e-69}",20,0,19.86700288576042,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
525,False,"{'a': 0.6, 'e': 3.968433437067919e-69}",20,11,18.96850401543344,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.6, 'e': 2.93988779774249e-69}",30,0,33.44158780097593,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
527,False,"{'a': 0.6, 'e': 2.1779224473274855e-69}",25,0,29.634093029861187,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
528,False,"{'a': 0.6, 'e': 1.6134446322119203e-69}",20,0,29.884505572071795,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
529,False,"{'a': 0.6, 'e': 1.1952691816037035e-69}",30,12,23.311182037022228,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.6, 'e': 8.854771883513488e-70}",25,0,23.176938799048784,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
531,False,"{'a': 0.6, 'e': 6.559776351286966e-70}",35,0,50.29420738057438,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
532,False,"{'a': 0.6, 'e': 4.859601844630422e-70}",25,0,37.45082220674625,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
533,False,"{'a': 0.6, 'e': 3.6000815917607034e-70}",20,0,-11.545856913591413,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
534,False,"{'a': 0.6, 'e': 2.667006039117171e-70}",20,0,22.550401435678435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
535,False,"{'a': 0.6, 'e': 1.9757666684461785e-70}",30,0,39.015631233392256,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
536,False,"{'a': 0.6, 'e': 1.4636839478005435e-70}",20,3,20.87597285717131,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.6, 'e': 1.0843237378499911e-70}",25,0,32.605241245082546,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
538,False,"{'a': 0.6, 'e': 8.0328678211698e-71}",20,0,21.960797043432652,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
539,False,"{'a': 0.6, 'e': 5.950894846250439e-71}",30,17,25.1926250651346,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
